id,title,text_features,language,topics,stargazers_count,open_issues_count,html_url
c7683120-345b-466a-bcda-2d9e2446c173,awolfly9/IPProxyTool,ipproxytool python ip proxy tool scrapy crawl ip ip,Python,"proxy,python",1994,12,https://github.com/awolfly9/IPProxyTool
03cddb99-5d46-47bf-9132-0ca82adb9702,jesolem/PCV,pcv open source python module for computer vision,Python,,1946,27,https://github.com/jesolem/PCV
3200945d-d14e-4b84-b15b-1210f963b783,trycua/cua,cua c ua is the docker container for computer use ai agents,Python,"macos,swift,agent,windows",8941,58,https://github.com/trycua/cua
c5edbbb3-d931-4a4f-9e1c-54592c988faa,aburkov/theMLbook,themlbook the python code to reproduce the illustrations from the hundred page machine learning book,Python,"python,machine-learning,book",1955,7,https://github.com/aburkov/theMLbook
a6c65322-246c-4509-be4d-13bb3403ac5b,chenfei-wu/TaskMatrix,taskmatrix ,Python,,34424,258,https://github.com/chenfei-wu/TaskMatrix
a3c8c3a3-a013-4679-9c45-e838dfd20d81,jadore801120/attention-is-all-you-need-pytorch,attention is all you need pytorch a pytorch implementation of the transformer model in attention is all you need,Python,"deep-learning,pytorch,nlp,natural-language-processing",9280,82,https://github.com/jadore801120/attention-is-all-you-need-pytorch
a56fe662-ab87-44f0-b5bd-18ca786bb83c,naver/r2d2,r2d2 ,Python,,499,19,https://github.com/naver/r2d2
e4883dcf-933e-4bb4-afa9-9ebdd998fb04,All-Hands-AI/OpenHands,openhands openhands code less make more,Python,"agent,artificial-intelligence,llm,chatgpt,cli,developer-tools,gpt,openai",60195,387,https://github.com/All-Hands-AI/OpenHands
3eb2deb1-9da2-4284-91f3-d3f9ab5f62e5,chubin/cheat.sh,cheat sh the only cheat sheet you need,Python,"curl,terminal,command-line,cli,documentation",39604,139,https://github.com/chubin/cheat.sh
4eba5142-fb96-47f1-8a70-fe9b6c19fff5,Uberi/speech_recognition,speech recognition speech recognition module for python supporting several engines and apis online and offline,Python,python,8787,326,https://github.com/Uberi/speech_recognition
c5e553c5-ff2e-4017-90d4-adf820b2ee60,msight-tech/research-ms-loss,research ms loss ms loss multi similarity loss for deep metric learning,Python,,499,15,https://github.com/msight-tech/research-ms-loss
1325ff4a-e132-494c-a290-66116da0f4d5,snok/asgi-correlation-id,asgi correlation id request id propagation for asgi apps,Python,"logging,python,tracing,sentry",500,3,https://github.com/snok/asgi-correlation-id
ef8d464e-ea26-43e6-a658-9cce87c8f6df,pytorch/pytorch,pytorch tensors and dynamic neural networks in python with strong gpu acceleration,Python,"neural-network,gpu,numpy,deep-learning,python,machine-learning",91433,16612,https://github.com/pytorch/pytorch
b0b595d4-6443-4913-92cb-ae717051e724,virattt/ai-hedge-fund,ai hedge fund an ai hedge fund team,Python,,37981,37,https://github.com/virattt/ai-hedge-fund
ca111ef2-38a7-4635-8969-3fabd2575bad,pygments/pygments,pygments pygments is a generic syntax highlighter written in python,Python,python,1993,547,https://github.com/pygments/pygments
7641286a-3db2-4fda-9f5c-f094bf996269,shlomif/PySolFC,pysolfc a comprehensive feature rich open source and portable collection of solitaire games,Python,"python,open-source,game,hacktoberfest",498,108,https://github.com/shlomif/PySolFC
11c35c52-417e-4311-ac05-b4831a9581de,django/django,django the web framework for perfectionists with deadlines,Python,"python,django,web,framework,orm",84184,358,https://github.com/django/django
19de2429-3b4b-4509-a8cc-3f4482ef3e0c,CastagnaIT/plugin.video.netflix,plugin video netflix inputstream based netflix plugin for kodi,Python,,1960,35,https://github.com/CastagnaIT/plugin.video.netflix
60a8db93-4dc1-4125-8e08-c16237fd02b0,dengdan/seglink,seglink an implementation of the seglink alogrithm in paper detecting oriented text in natural images by linking segments,Python,ocr,498,26,https://github.com/dengdan/seglink
b9caeee2-c5be-4bbf-a21b-29f0d317b166,paramiko/paramiko,paramiko the leading native python sshv2 protocol library,Python,,9431,1128,https://github.com/paramiko/paramiko
de33eef4-f66c-4469-8378-36dbe83420f9,rougier/numpy-tutorial,numpy tutorial numpy beginner tutorial,Python,"python,numpy,tutorial",498,1,https://github.com/rougier/numpy-tutorial
71363575-1a51-488d-a4fc-d32967328fce,simonarvin/eyeloop,eyeloop eyeloop is a python 3 based eye tracker tailored specifically to dynamic closed loop experiments on consumer grade hardware,Python,,498,9,https://github.com/simonarvin/eyeloop
2c489b7b-a97d-41a6-a95e-1beafd8adf9c,deepspeedai/DeepSpeed,deepspeed deepspeed is a deep learning optimization library that makes distributed training and inference easy efficient and effective,Python,"deep-learning,pytorch,gpu,machine-learning,compression",39288,1179,https://github.com/deepspeedai/DeepSpeed
792f6cf9-27a4-4c95-ba26-80edae765280,google/rekall,rekall rekall memory forensic framework,Python,,1961,201,https://github.com/google/rekall
388ebbed-2463-4c5b-96b8-42f89f783cc8,open-thoughts/open-thoughts,open thoughts fully open data curation for reasoning models,Python,,1966,14,https://github.com/open-thoughts/open-thoughts
f8845da2-fb9b-4f82-ab50-89d134ef294a,Profactor/continuous-remeshing,continuous remeshing continuous remeshing for inverse rendering,Python,,497,5,https://github.com/Profactor/continuous-remeshing
95612573-f2ed-43e8-9f6c-140f848f96d4,xonsh/xonsh,xonsh shell python powered shell full featured and cross platform,Python,"python,shell,cli,command-line,console,bash,devops,data-science,data-engineering,raspberry-pi,artificial-intelligence",8859,287,https://github.com/xonsh/xonsh
f944964d-7de3-4276-b5d9-fa40c2287ea9,milleniums/High-Resolution-Remote-Sensing-Semantic-Segmentation-PyTorch,high resolution remote sensing semantic segmentation pytorch pytorch,Python,"remote-sensing,pytorch",500,12,https://github.com/milleniums/High-Resolution-Remote-Sensing-Semantic-Segmentation-PyTorch
38be15fa-cf9a-4d86-b134-8ce0ca08313c,defparam/smuggler,smuggler smuggler an http request smuggling desync testing tool written in python 3,Python,,1974,18,https://github.com/defparam/smuggler
95aa6a94-4ec8-484b-ada1-6a13e62e7adc,resemble-ai/chatterbox,chatterbox sota open source tts,Python,,9288,97,https://github.com/resemble-ai/chatterbox
98c1ad19-9714-4b8a-bbf1-1ec6b5e920ec,reflex-dev/reflex,reflex web apps in pure python,Python,"python,framework,open-source,gui,web",23524,228,https://github.com/reflex-dev/reflex
0925e40e-fa71-4d41-a349-ea058647a315,elastic/rally,rally macrobenchmarking framework for elasticsearch,Python,elasticsearch,1997,124,https://github.com/elastic/rally
dc0b1c4e-78af-4d0e-b196-6c867473ce7b,sniklaus/softmax-splatting,softmax splatting an implementation of softmax splatting for differentiable forward warping using pytorch,Python,"pytorch,python,deep-learning",499,2,https://github.com/sniklaus/softmax-splatting
ee44a364-c98b-484d-a297-b296525527cc,axolotl-ai-cloud/axolotl,axolotl go ahead and axolotl questions,Python,,9867,258,https://github.com/axolotl-ai-cloud/axolotl
e35499f9-9771-4cbc-a45d-06a71e286baa,sloria/TextBlob,textblob simple pythonic text processing sentiment analysis part of speech tagging noun phrase extraction translation and more,Python,"nlp,python,natural-language-processing",9387,72,https://github.com/sloria/TextBlob
053eb4ee-2879-4cba-8b59-2c24853499cf,clips/pattern,pattern web mining module for python with tools for scraping natural language processing machine learning network analysis and visualization,Python,"python,machine-learning,natural-language-processing",8822,177,https://github.com/clips/pattern
26c5bb88-175d-4a04-b0c5-d83f85ce94d8,IgorSusmelj/pytorch-styleguide,pytorch styleguide an unofficial styleguide and best practices summary for pytorch,Python,"pytorch,best-practices",1989,9,https://github.com/IgorSusmelj/pytorch-styleguide
e7448aba-3053-445f-853a-5cbefc7bad31,littlecodersh/ItChat,itchat a complete and graceful api for wechat,Python,"wechat,api",26263,302,https://github.com/littlecodersh/ItChat
6d184737-188b-4a39-84c0-bf4521b8c172,ray-project/ray,ray ray is an ai compute engine ray consists of a core distributed runtime and a set of ai libraries for accelerating ml workloads,Python,"ray,distributed,parallel,machine-learning,deep-learning,python,optimization,data-science,pytorch,tensorflow,large-language-models,llm,llm-inference",37929,2969,https://github.com/ray-project/ray
ced5242e-8655-4b22-9232-0e7a9a79a45d,mindsdb/mindsdb,mindsdb ai s query engine platform for building ai that can answer questions over large scale federated data the only mcp server you ll ever need,Python,"ai,rag,mcp",33444,153,https://github.com/mindsdb/mindsdb
349fa634-3557-4f5b-8f4c-cf85bf2623d3,mendhak/waveshare-epaper-display,waveshare epaper display at a glance dashboard for raspberry pi with a waveshare epaper 7 5 inch hat date time weather alerts google outlook calendar,Python,"dashboard,raspberry-pi",497,12,https://github.com/mendhak/waveshare-epaper-display
16553deb-e93a-44da-98ff-4f1976535a78,Moonshile/ChineseWordSegmentation,chinesewordsegmentation chinese word segmentation algorithm without corpus,Python,,498,2,https://github.com/Moonshile/ChineseWordSegmentation
18d3b5b0-6a33-478f-bee0-3dea33e6f0ad,RenzeLou/awesome-instruction-learning,awesome instruction learning papers and datasets on instruction tuning and following,Python,"awesome-list,large-language-models,prompt,instruction-tuning",497,0,https://github.com/RenzeLou/awesome-instruction-learning
07e6b40a-c41b-49cb-9030-a416b8f8061a,gruns/icecream,icecream never use print to debug again,Python,"python,python3,library,debug,debugging",9817,87,https://github.com/gruns/icecream
b2e50c3c-ca90-4537-8d32-e297276f36d0,nlpxucan/WizardLM,wizardlm llms build upon evol insturct wizardlm wizardcoder wizardmath,Python,,9428,168,https://github.com/nlpxucan/WizardLM
a857bc0b-3ddc-4b66-aed9-06797ab339c0,tensorflow/recommenders,recommenders tensorflow recommenders is a library for building recommender system models using tensorflow,Python,"tensorflow,recommender-system",1960,278,https://github.com/tensorflow/recommenders
8eca2a41-6d70-4464-9a2e-790ae79acdfe,facebookresearch/ImageBind,imagebind imagebind one embedding space to bind them all,Python,,8721,91,https://github.com/facebookresearch/ImageBind
fe28214d-4194-4684-a31b-b28c6492eb2d,Sjamilla/awesome-recruitment,awesome recruitment list of my favourite recruitment things,Python,"awesome-list,tools",500,2,https://github.com/Sjamilla/awesome-recruitment
97109b7c-57bc-4e15-a079-be2bf700f54f,callowayproject/bump-my-version,bump my version a small command line tool to simplify releasing software by updating all version strings in your source code by the correct increment and optionally commit and tag the changes,Python,,500,12,https://github.com/callowayproject/bump-my-version
e84fa29d-da9c-4cc6-990e-caed0a9a6fa5,playht/PlayDiffusion,playdiffusion ,Python,,499,6,https://github.com/playht/PlayDiffusion
d57d2a09-c28d-4311-8479-677f84417677,deepfakes/faceswap,faceswap deepfakes software for all,Python,"deep-learning,machine-learning",54224,39,https://github.com/deepfakes/faceswap
58aaa6e0-d7a9-40dd-b022-540ba4b90311,mljar/supertree,supertree visualize decision trees in python,Python,,500,3,https://github.com/mljar/supertree
7cd0f767-5156-41b8-ac57-fb67f88ade0f,MrS0m30n3/youtube-dl-gui,youtube dl gui a cross platform front end gui of the popular youtube dl written in wxpython,Python,"python,gui,cross-platform,video,linux,windows,youtube",9423,198,https://github.com/MrS0m30n3/youtube-dl-gui
bf982f7d-39af-4856-92b7-0d7240dd10ea,typeddjango/djangorestframework-stubs,djangorestframework stubs pep 484 stubs for django rest framework,Python,"python,django",500,69,https://github.com/typeddjango/djangorestframework-stubs
0a9474fa-43bc-4604-9f7f-7ec14b9e3f66,guillaumegenthial/sequence_tagging,sequence tagging named entity recognition lstm crf tensorflow,Python,tensorflow,1948,22,https://github.com/guillaumegenthial/sequence_tagging
8e996c3f-1808-4f92-afc2-1b4e4633df67,lovesegfault/beautysh,beautysh a bash beautifier for the masses,Python,,497,42,https://github.com/lovesegfault/beautysh
686bd3de-226a-49a8-aa98-9919bd8e385a,loujie0822/DeepIE,deepie deepie deep learning for information extraction,Python,,1945,21,https://github.com/loujie0822/DeepIE
7fccf4c4-b13d-44bc-a253-8bb5ef3d3c92,AlessandroZ/LaZagneForensic,lazagneforensic windows passwords decryption from dump files,Python,,500,6,https://github.com/AlessandroZ/LaZagneForensic
87c452e7-4f80-49fa-a0a2-f033d104cb27,bulianglin/demo,demo ,Python,,1946,8,https://github.com/bulianglin/demo
00818c24-1e0c-4af1-8ad4-ea75e6deee90,ultralytics/yolov5,yolov5 yolov5 in pytorch onnx coreml tflite,Python,"pytorch,ios,deep-learning,machine-learning",54548,278,https://github.com/ultralytics/yolov5
69647627-3bf2-4ffe-8a44-94dceb3e6920,QuivrHQ/quivr,quivr opiniated rag for integrating genai in your apps focus on your product rather than the rag easy integration in existing products with customisation any llm gpt4 groq llama any vectorstore pgvector faiss any files anyway you want,Python,"ai,llm,api,chatbot,chatgpt,database,docker,frontend,openai,postgresql,privacy,security,typescript,html,javascript,react,rag,framework",38108,19,https://github.com/QuivrHQ/quivr
058ceecf-b4c5-4285-8565-a1ccc5bb8ce8,kroitor/asciichart,asciichart nice looking lightweight console ascii line charts for nodejs browsers and terminal no dependencies,Python,"console,chart,nodejs,browser,javascript,node-js,terminal,ansi,charting-library,charts",1963,21,https://github.com/kroitor/asciichart
2ffca77e-029e-49ae-9e64-4ad468b43c56,divelab/DIG,dig a library for graph deep learning research,Python,deep-learning,1967,41,https://github.com/divelab/DIG
0f2f2165-7205-445c-ac68-9de753b2e7fc,wgcban/ChangeFormer,changeformer igarss 22 a transformer based siamese network for change detection,Python,"change-detection,remote-sensing,pytorch,deep-learning",500,8,https://github.com/wgcban/ChangeFormer
43032f6d-9cf1-4377-94f9-b8b1d71c514f,rescuezilla/rescuezilla,rescuezilla the swiss army knife of system recovery,Python,,1958,277,https://github.com/rescuezilla/rescuezilla
5e27ecb6-8269-4607-b7e2-99a6696cc84f,google/python-fire,python fire python fire is a library for automatically generating command line interfaces clis from absolutely any python object,Python,"python,cli",27743,163,https://github.com/google/python-fire
2c28ae98-7313-4047-954d-97ced67e9ab2,open-mmlab/Amphion,amphion amphion m fa n is a toolkit for audio music and speech generation its purpose is to support reproducible research and help junior researchers and engineers get started in the field of audio music and speech generation research and development,Python,"audio-generation,audit",9225,149,https://github.com/open-mmlab/Amphion
4c402679-f2c2-4902-983f-b5f3c490e2a8,drivendataorg/cookiecutter-data-science,cookiecutter data science a logical reasonably standardized but flexible project structure for doing and sharing data science work,Python,"data-science,machine-learning,ai",9088,24,https://github.com/drivendataorg/cookiecutter-data-science
f0bb1750-f0c2-4984-8ada-2facde590732,databricks/spark-deep-learning,spark deep learning deep learning pipelines for apache spark,Python,,1993,87,https://github.com/databricks/spark-deep-learning
2dd5d291-19d5-4174-a13d-00c8e59d6489,OpenGVLab/InternVideo,internvideo eccv2024 video foundation models data for multimodal understanding,Python,"benchmark,instruction-tuning",1957,128,https://github.com/OpenGVLab/InternVideo
65be9d4c-b62b-48fe-9b94-99667791bccf,mitsuhiko/pipsi,pipsi pip script installer,Python,,1995,59,https://github.com/mitsuhiko/pipsi
e2481fe6-cca0-4463-bc68-5823400a82a7,fastapi/fastapi,fastapi fastapi framework high performance easy to learn fast to code ready for production,Python,"python,json,redoc,openapi,api,openapi3,framework,async,asyncio,python3,rest,web",87108,337,https://github.com/fastapi/fastapi
e2e39883-060a-4176-b496-6dc1427f11a3,yzddmr6/WebCrack,webcrack webcrack web,Python,,1968,18,https://github.com/yzddmr6/WebCrack
565e1261-d3ae-4887-9982-5f18c9894775,xaoyaoo/PyWxDump,pywxdump csv html ai,Python,wechat,9016,54,https://github.com/xaoyaoo/PyWxDump
d049a119-88ab-4963-aae0-ef1105cef10f,HobbitLong/PyContrast,pycontrast pytorch implementation of contrastive learning methods,Python,,1986,14,https://github.com/HobbitLong/PyContrast
ff543411-e055-4280-abc3-137593d2d281,thuml/Time-Series-Library,time series library a library for advanced deep time series models,Python,"deep-learning,time-series",9413,30,https://github.com/thuml/Time-Series-Library
552f6f37-e5ff-4c78-becf-2f68d370c37b,tqdm/tqdm,tqdm zap a fast extensible progress bar for python and cli,Python,"progress-bar,console,terminal,progress,gui,python,parallel,cli,utilities,jupyter,telegram",30075,562,https://github.com/tqdm/tqdm
1525f93f-8219-45a7-a2a3-473906bd36b4,mealie-recipes/mealie,mealie mealie is a self hosted recipe manager and meal planner with a restapi backend and a reactive frontend application built in vue for a pleasant user experience for the whole family easily add recipes into your database by providing the url and mealie will automatically import the relevant data or add a family recipe with the ui editor,Python,"self-hosted,hacktoberfest",9504,117,https://github.com/mealie-recipes/mealie
d378395e-33f0-4aa3-a093-bc48f99f9acd,pymc-devs/pymc,pymc bayesian modeling and probabilistic programming in python,Python,python,9114,385,https://github.com/pymc-devs/pymc
90a22846-57b4-4be3-b246-2647f9d954e5,httpie/cli,cli httpie cli modern user friendly command line http client for the api era json support colors sessions downloads plugins more,Python,"http,cli,terminal,web,json,rest,debugging,python,developer-tools,http-client,curl,devops,api,api-client,rest-api,api-testing",36034,200,https://github.com/httpie/cli
a91bc9d0-eabd-4744-b70d-8d7020df38b7,facebookresearch/hydra,hydra hydra is a framework for elegantly configuring complex applications,Python,,9480,344,https://github.com/facebookresearch/hydra
fd722ec7-f01f-460e-a848-f8e2d1fc0e04,lutris/lutris,lutris lutris desktop client,Python,,8794,396,https://github.com/lutris/lutris
99a9f0ed-4ee7-4c28-bdf9-4710709d8cd2,yutiansut/QUANTAXIS,quantaxis quantaxis,Python,,9001,232,https://github.com/yutiansut/QUANTAXIS
cdc99603-7214-4a67-94f4-e2cb217b665a,AlexandreSajus/JARVIS,jarvis your own personal voice assistant voice to text to llm to speech displayed in a web interface,Python,"llm,openai,python,tts",499,6,https://github.com/AlexandreSajus/JARVIS
31381afc-d7fc-454f-b3c2-575808d2b90c,home-assistant/core,core house with garden open source home automation that puts local control and privacy first,Python,"python,iot,mqtt,raspberry-pi,asyncio,hacktoberfest",80085,3099,https://github.com/home-assistant/core
0e19833f-1c9a-49dc-b95d-f14000a67f59,btahir/open-deep-research,open deep research open source alternative to gemini deep research generate reports with ai based on search results,TypeScript,,1991,4,https://github.com/btahir/open-deep-research
a61f0d45-856f-463b-91e0-29c0e15dc676,webgpu/webgpu-samples,webgpu samples webgpu samples,TypeScript,,1963,30,https://github.com/webgpu/webgpu-samples
647bb8a5-8286-4df9-97ca-7bdf1569cf20,Canner/WrenAI,wrenai wren ai is your genbi agent that you can query any database with natural language get accurate sql text to sql charts text to charts ai generated insights in seconds,TypeScript,"duckdb,llm,openai,postgresql,rag,sql,agent,charts,business-intelligence",8579,207,https://github.com/Canner/WrenAI
2113839b-d048-437d-a78c-9ea22fe52c75,fleuristes/fleur,fleur the easiest way to discover and install mcps,TypeScript,,492,12,https://github.com/fleuristes/fleur
ce1b3dd7-b888-464f-8088-23ee15108907,medusajs/medusa,medusa the world s most flexible commerce platform,TypeScript,"nodejs,react,ecommerce,javascript,typescript,framework",29815,134,https://github.com/medusajs/medusa
6daaccff-5141-4734-8530-b4798b67b146,dataelement/bisheng,bisheng bisheng is an open llm devops platform for next generation enterprise ai applications powerful and comprehensive features include genai workflow rag agent unified model management evaluation sft dataset management enterprise level system management observability and more,TypeScript,"agent,ai,chatbot,rag,workflow,enterprise,genai,gpt,llama,llm,ocr,openai,orchestration,python,react",9083,126,https://github.com/dataelement/bisheng
c909eb32-e26f-4e0f-9936-6cda038677fa,Ismaestro/angular-example-app,angular example app angular example app is a beginner friendly production ready web application built with angular 19 it serves as a real world example showcasing core angular features such as crud operations authentication i18n internationalization lazy loading and signals,TypeScript,"angular,frontend,javascript,web-components,web-development",2302,0,https://github.com/Ismaestro/angular-example-app
eda57d5f-13ab-495b-983e-88d285d41d66,nrwl/nx,nx an ai first build platform that connects everything from your editor to ci helping you deliver fast without breaking things,TypeScript,"angular,react,nodejs,nextjs,hacktoberfest,build-tool,build-system,cli,javascript,typescript,build",26301,718,https://github.com/nrwl/nx
4eb2fc8c-33db-4543-99f7-8740d8e77714,getsentry/sentry-javascript,sentry javascript official sentry sdks for javascript,TypeScript,"sentry,javascript,node,typescript,hacktoberfest,react,vue,angular,nextjs,sdk",8313,398,https://github.com/getsentry/sentry-javascript
bdd4606f-61ab-41f0-b254-3b211d29095f,microsoft/fast,fast the adaptive interface system for modern web experiences,TypeScript,"components,react,typescript,web-components",9483,68,https://github.com/microsoft/fast
9ee84d07-e851-4262-ac34-204e9bde04e3,foo-software/lighthouse-check-action,lighthouse check action github action for running googlechromelabs lighthouse audits with all the bells and whistles multiple audits slack notifications and more,TypeScript,"accessibility,best-practices,performance",499,8,https://github.com/foo-software/lighthouse-check-action
7424a036-90d5-4de7-b55e-6360fd651418,simeydotme/svelte-range-slider-pips,svelte range slider pips multi thumb accessible beautiful range slider with pips,TypeScript,"slider,svelte,react,vue,accessible,ui",494,2,https://github.com/simeydotme/svelte-range-slider-pips
2425e3d8-3907-4ae1-99b7-c147caa6a332,dream-num/univer,univer univer is a full stack framework for creating and editing spreadsheets documents and slides on both web and server,TypeScript,"spreadsheet,slide,grid,productivity,sdk",9319,116,https://github.com/dream-num/univer
e03308c4-91fc-44fe-a167-519034a11ec9,bluesky-social/atproto,atproto social networking technology created by bluesky,TypeScript,,8641,527,https://github.com/bluesky-social/atproto
ce347ab8-a7f6-4b48-b4c0-b14820bb5dd1,Nutlope/aicommits,aicommits a cli that writes your git commit messages for you with ai,TypeScript,,8530,80,https://github.com/Nutlope/aicommits
3d91e98d-9a6c-4d71-8b13-bf48fdf9fe61,honzaap/Systemizer,systemizer a system design tool that allows you to simulate data flow of distributed systems,TypeScript,"microservices,distributed-systems,microservices-architecture,web-development,backend,database,server,visualization",1414,13,https://github.com/honzaap/Systemizer
13f36d87-064d-486b-8cf3-9c959720d6ef,storybookjs/design-system,design system storybook design system,TypeScript,,1965,23,https://github.com/storybookjs/design-system
67201549-9fc1-4b5b-8e8d-babb060086c7,r-park/todo-angular-firebase,todo angular firebase todo app with angular cli angularfire2 firebase oauth sw precache,TypeScript,"angular,firebase,oauth",493,3,https://github.com/r-park/todo-angular-firebase
af90a578-51f4-43cc-95ed-fea1cee41077,Xtremilicious/projectlearn-project-based-learning,projectlearn project based learning a curated list of project tutorials for project based learning,TypeScript,"web-development,game-development,mobile-development,artificial-intelligence,machine-learning,learning-by-doing,react,vue,python,tensorflow,flutter,unity",4448,5,https://github.com/Xtremilicious/projectlearn-project-based-learning
